"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.6",78.0431218511769,-0.479616416815909,0.587550261786539,-0.816298533094957,0.414329413178792,0.604588498931633
"ENSG00000278267.1",2.96168884373364,0.235734248120768,1.31967850238253,0.17863005852954,0.8582281907893,0.952921440135463
"ENSG00000268903.1",10.7736694740076,-0.0455260015220722,1.71896292161815,-0.0264845744777416,0.978870837067897,1
"ENSG00000269981.1",9.14960070123688,0,1.75582948744736,0,1,1
"ENSG00000279457.4",100.280944447946,-0.124935795146156,0.249796273891326,-0.500150755653424,0.616968929776248,0.780713794446758
"ENSG00000292994.1",9.06312582077363,-2.46272245627969,0.792774992267049,-3.1064583019164,0.0018934301025553,0.00915145689250888
"ENSG00000286448.1",2.45883278147357,-1.18596360211792,1.39200013468373,-0.851985263914776,0.394222270991438,0.585283594912173
"ENSG00000236679.2",1.99296975961442,-1.66236929283605,1.3705988741043,-1.21287805224735,0.2251764480273,0.400111601139725
"ENSG00000290385.1",7.35900921070508,1.21118348997613,0.68039511984018,1.78011783838283,0.0750566778138765,0.178810866476502
"ENSG00000293331.1",76.8358295153614,0.147432801757829,0.395634612655908,0.372648896334191,0.709409775830032,0.850251730079045
"ENSG00000225972.1",5.39627286312106,0.257179488297323,0.774090951265017,0.332234200486443,0.739712420789199,0.873843586479832
"ENSG00000225630.1",1539.7974354374,-0.069951925804036,0.189729776360981,-0.368692395815325,0.71235701732963,0.852223751547461
"ENSG00000237973.1",237.924184542657,0.649832387332497,0.318138003155475,2.04261163673339,0.0410908982451444,0.112740842443384
"ENSG00000278791.1",8.7260902532411,4.2342446438053,0.960278817302589,4.40939086389435,1.036617824032e-05,9.7749974006063e-05
"ENSG00000229344.1",13.3213223928629,0.228668040805132,0.746259871758023,0.306418781793051,0.759285809877809,0.887453424860454
"ENSG00000248527.1",9143.25323389412,0.685204519234014,0.185937019245578,3.68514307701698,0.000228574199224435,0.00148256176873158
"ENSG00000198744.5",20.1741821883375,1.59588245904784,0.570130598346178,2.79915244625905,0.0051236941339713,0.0210509863934242
"ENSG00000291215.1",55.701496564404,0.709458985741826,0.409947887740597,1.73060773566115,0.0835217510520936,0.194061822798386
"ENSG00000237491.10",14.7363189456438,-0.212833683749389,0.457185626081059,-0.465530129575101,0.641551865613746,0.799182861559605
"ENSG00000225880.6",16.4650224611928,-3.87677692581285,0.827643804206309,-4.68411278633396,2.81175159770713e-06,3.01377847985601e-05
"ENSG00000228794.12",318.941024590478,-0.630064549340156,0.228337146362899,-2.75936070576439,0.00579145711099362,0.0233384153585257
"ENSG00000272438.1",52.0798558239421,-0.0481737262099462,0.855589205417079,-0.0563047381908736,0.955099044294417,1
"ENSG00000223764.2",189.773375238257,-0.110163897374298,0.505632399159824,-0.217873493781946,0.827527679941249,0.933880366703818
"ENSG00000187634.13",706.483689413993,-0.103575778890615,0.405340142099202,-0.255528056891207,0.798315276417187,0.914695120918236
"ENSG00000188976.11",3068.99640928616,-0.37901023596809,0.278360890762264,-1.36157861447493,0.173330908076915,0.332302806909356
"ENSG00000187961.15",302.995174926828,0.33083990631579,0.398775835995532,0.829638800680735,0.406743032375539,0.597270527662312
"ENSG00000187583.11",64.9681524873831,-1.03598236453286,1.04609812767374,-0.990330005500185,0.322012845050583,0.511414128023771
"ENSG00000187642.10",13.9084195208194,2.83744053954754,1.46168232707982,1.94121560272007,0.0522321313676744,0.135816571086697
"ENSG00000272512.1",43.9272070789351,-0.616857886719746,0.709307386266331,-0.869662291220138,0.384484985404855,0.575588587150574
"ENSG00000188290.11",423.890487984353,-1.37212476208318,0.480408349299461,-2.8561634369678,0.00428794345757055,0.0181416339384479
"ENSG00000187608.10",60.2594496548375,-0.560453068660764,0.354558900816029,-1.58070511661352,0.113945477931813,0.244055994984604
"ENSG00000231702.2",4.04844637153068,0.274411895867892,1.24645656512202,0.220153596640592,0.825751534506729,0.932928064794962
"ENSG00000188157.15",4594.71466683427,1.65789211213365,0.454365017203545,3.64881108659594,0.000263456743325719,0.00167920951535784
"ENSG00000291156.1",38.2940450296034,1.1259372107793,0.408442063822495,2.75666321005718,0.00583944625295308,0.0234788535696122
"ENSG00000273443.1",16.7044960462712,-1.36905537913753,0.78793585455477,-1.73752136195291,0.0822951867583965,0.191835509423668
"ENSG00000217801.13",7.48749905306888,1.51453506677441,1.01861429137526,1.48685825400073,0.137052251942883,0.279842979664961
"ENSG00000237330.3",91.7274495490995,0,1.67869091166823,0,1,1
"ENSG00000131591.18",345.306376468046,-0.708835057375681,0.392245402508416,-1.80712139095237,0.0707433540680545,0.171374696302946
"ENSG00000285812.1",5.0435928195208,1.24189619526921,1.15796677978861,1.07247998556222,0.283504498850371,0.468457427244794
"ENSG00000198976.1",1.92643396085433,0,2.30507111105421,0,1,1
"ENSG00000272141.1",21.1419534752579,0,1.71152874285904,0,1,1
"ENSG00000162571.14",2.37905585436058,0,1.97849605583108,0,1,1
"ENSG00000078808.20",2190.3992131371,-0.0479811935281968,0.16236831046183,-0.295508362387477,0.767605565169053,0.893337756970329
"ENSG00000176022.7",571.055274845043,-0.36968540550102,0.123799467137802,-2.98616313985844,0.00282501889793612,0.0128078103968227
"ENSG00000184163.3",6.2855414814813,1.06301542432153,0.961100003886426,1.10604039124231,0.268709037208025,0.45141206535905
"ENSG00000260179.1",2.01878916148872,0.665518258615303,1.63583874781889,0.406836101359415,0.6841283696731,0.831584443132596
"ENSG00000160087.21",1359.96471882513,-0.577919902939519,0.25332681204796,-2.28132150034757,0.0225294293689001,0.0703117183784648
"ENSG00000230415.1",9.36027202523926,0.472772176068292,0.90267152865079,0.523747743295878,0.600454003875723,0.767718394345527
"ENSG00000162572.21",82.6588495313862,0.756475841521524,0.349715225012145,2.16311955390348,0.0305319855142035,0.0895344838364588
"ENSG00000131584.19",613.052524324347,0.529096485322626,0.433009188624013,1.22190590690224,0.221743211439666,0.396579205074788
"ENSG00000169972.13",500.431835024738,-1.05643661799265,0.873990098043919,-1.20875124370067,0.226758428113408,0.401785933572713
"ENSG00000127054.22",2024.04789889188,-0.278836567854387,0.185111498710309,-1.50631684037497,0.131985857069321,0.272118854978012
"ENSG00000240731.1",35.4948269998194,-0.21295693824836,0.722401773964089,-0.294790165145617,0.768154179842497,0.893643653139869
"ENSG00000224051.7",601.503975040774,0.155692259016047,0.236304445816866,0.658863012406914,0.509983739345646,0.69425168456277
"ENSG00000169962.5",13.6109625426045,0.70097563481124,0.643651695178199,1.08906049663579,0.276127208652738,0.459330698774224
"ENSG00000107404.21",1282.5370922463,-0.0632509685676717,0.336591284294008,-0.187916240018927,0.850942311833483,0.948579619246869
"ENSG00000162576.17",125.836375917813,1.40128133077389,0.405215276453802,3.45811575278468,0.000543967614140881,0.00316034319622908
"ENSG00000175756.14",1131.20470297555,-0.491732381940204,0.375792683582736,-1.30852037153071,0.190696869557116,0.355542076740972
"ENSG00000221978.13",1247.04666054754,0.669569521638265,0.271123295883097,2.46961265153316,0.0135259423487278,0.046416803804955
"ENSG00000224870.9",407.871271213189,-0.459777841169389,0.12170135585447,-3.77791880740581,0.000158144416007565,0.00107508121066882
"ENSG00000242485.6",1346.86870163814,-0.832100095842216,0.162489016072525,-5.12096211765366,3.03980714184028e-07,4.03431592930601e-06
"ENSG00000272455.1",30.2102252229494,-1.94604870733756,0.498366345334428,-3.90485578642288,9.42815913743993e-05,0.000685253507092779
"ENSG00000205116.4",1.63010739348691,-1.3705077245353,1.93003242020456,-0.710095701081561,0.477644791987024,0.66462204578338
"ENSG00000225285.1",11.0542427216877,-0.944541970770661,0.741600123866137,-1.27365400891054,0.202786062404239,0.371737299272136
"ENSG00000179403.12",540.87350182229,0.0067464933646351,0.828843980399454,0.00813964210898134,0.993505576944201,1
"ENSG00000215915.10",10.0099116439613,-0.225134605246477,1.14745332016975,-0.19620371590643,0.844450719713383,0.944996033406181
"ENSG00000160072.20",720.258662594207,0.288032329034294,0.339398447999511,0.848655409982043,0.396073064777617,0.587183612029218
"ENSG00000197785.14",1143.36978950054,0.00250503158101772,0.308138677533909,0.00812955907082471,0.993513621778498,1
"ENSG00000205090.10",2.28058240459066,3.78222261449725,1.68254716057931,2.24791477059996,0.0245816251323223,0.075390280242161
"ENSG00000160075.12",2346.95516986467,-0.366676537676403,0.140378655262334,-2.61205335662443,0.00900002065539329,0.0334452639239415
"ENSG00000215014.5",17.2940193651156,-1.196044642602,0.707230495237997,-1.6911666714817,0.0908049744759034,0.206759629240345
"ENSG00000228594.4",224.860820826567,0.639489301753079,0.277289504895516,2.30621531094025,0.0210986044757838,0.0667161509885902
"ENSG00000286989.1",6.1311238031895,-0.797837328391435,0.902159500942115,-0.884363937372785,0.37649978373265,0.567505879956601
"ENSG00000272106.1",51.8833137518651,-3.43756222803732,0.544896526009936,-6.30865139333744,2.81477313350819e-10,6.76437843237025e-09
"ENSG00000197530.13",331.070302503153,0.705911840987311,0.412671558938938,1.71058999753303,0.0871568267505955,0.200588991243758
"ENSG00000189409.14",1.39559369775704,-0.152351849292761,1.54342138575495,-0.0987104692852496,0.921368156178378,0.993314680591014
"ENSG00000248333.9",759.629141935525,0.39893796284632,0.172720419395261,2.30973248121505,0.0209029693793521,0.066260717810853
"ENSG00000272004.1",50.4742727680866,1.08366121170426,0.283805655505171,3.81832141355799,0.000134362797678297,0.000935008097223356
"ENSG00000189339.12",678.391012052913,0.57002633789082,0.236957964365897,2.4056010922284,0.0161458841178904,0.0538132313953494
"ENSG00000293187.1",6.82298733895619,2.781838366808,1.18954816699879,2.33856723416802,0.0193578422308643,0.0623824731533597
"ENSG00000008128.23",32.6632789165066,2.0999232376946,0.483799381266401,4.34048351239683,1.42169536408481e-05,0.000129615717650545
"ENSG00000268575.1",20.8377771740418,0.106929716572792,0.403784540815066,0.264818748030689,0.791149093525335,0.91011349450777
"ENSG00000293188.1",29.9383887152475,0.41779492662473,0.340372666938619,1.22746321078735,0.219648540997537,0.394016029695639
"ENSG00000290854.1",12.1464558067312,-0.645512746933389,0.795249281301054,-0.811711198125585,0.416957367265494,0.607125455845461
"ENSG00000227775.4",3.11232523422414,-0.376448104597489,1.18379503215134,-0.318001084962624,0.75048411391666,0.881324443327091
"ENSG00000008130.15",821.31766501512,-0.33883689141903,0.191506780031723,-1.76932060245022,0.0768403871677548,0.181830870769554
"ENSG00000078369.19",6409.89547969143,0.152722739788048,0.10852162252435,1.40730239960963,0.159337738097988,0.31362330401238
"ENSG00000231050.3",11.0463122738583,-1.22183660607592,0.75880913389014,-1.6102028184769,0.107353586318114,0.233459098941411
"ENSG00000169885.10",3.61878772168885,-3.94181044499265,1.93584781168979,-2.03621918065546,0.0417283510597686,0.11402710633121
"ENSG00000178821.13",26.6739136056479,-0.409482613895158,0.365413273138481,-1.120601368358,0.26245758229743,0.444302431745487
"ENSG00000142609.20",6.81726147308551,-2.15789699975246,0.881355395412513,-2.44838462552609,0.0143498379443766,0.0487556751822472
"ENSG00000187730.9",5.8311395015682,-0.798499727867431,1.13268704202209,-0.704960592152568,0.480834760721752,0.666983266369619
"ENSG00000067606.17",500.798306636224,0.36453575596356,0.247994373259984,1.46993559237491,0.141579198720652,0.286676391290535
"ENSG00000271806.1",63.9565804290052,0.874190374205712,0.276408931218529,3.16267050544245,0.00156329159235033,0.00777048793280909
"ENSG00000182873.5",26.6785471721244,-1.27205832784988,0.691868218591201,-1.83858470972994,0.0659762919275951,0.162469622517241
"ENSG00000162585.17",531.659074523135,-0.121417805507857,0.22672932475081,-0.535518754097215,0.592291192821412,0.76146506864758
"ENSG00000157933.11",1381.89566634203,0.0495360029815994,0.201635474672348,0.245671070837579,0.805936868101677,0.919596500897005
"ENSG00000287356.1",8.88641933132125,2.51867778444448,1.02333075125681,2.46125485953701,0.0138451976762564,0.0473112020580394
"ENSG00000116151.14",90.3219282376266,-0.182155400337199,0.346755674703809,-0.525313393912853,0.599365347904026,0.766860054162797
"ENSG00000292993.1",5.83236010167087,-1.02965326095155,1.05786875019181,-0.973327986827158,0.330390317124439,0.520129291013914
"ENSG00000157916.20",1766.24061886774,0.212249956730222,0.125151909268217,1.6959386234799,0.089897504157083,0.205328755728818
"ENSG00000157911.11",667.682400896189,0.292703961982872,0.164203455905217,1.78256882822143,0.0746565178433536,0.178162940655077
"ENSG00000149527.18",4.66275145051591,-3.20417116466313,1.50618698798392,-2.12733956024412,0.0333918800225763,0.0959921915966251
"ENSG00000157881.16",571.851437553015,0.0536275115841777,0.163139899677655,0.328721003814146,0.742366577078406,0.875862321202155
"ENSG00000272449.3",18.2589520010453,-2.40746082606417,0.724731422248301,-3.3218662143772,0.000894175563828658,0.00482831644297464
"ENSG00000238164.6",5.17829215966697,2.44596986528438,1.65080811477084,1.48168030154366,0.138425380900604,0.282025226320581
"ENSG00000157873.18",19.4458852480934,1.71654835066955,0.869216752040294,1.97482198386114,0.0482883533338141,0.12765821994632
"ENSG00000157870.17",259.80641787132,1.4689076021582,0.198035209844358,7.41740624464036,1.19436176911786e-13,4.72774499652238e-12
"ENSG00000142606.16",51.5866649571369,1.88747178142472,0.333268446209474,5.66351781241949,1.48300768119436e-08,2.5689905664363e-07
"ENSG00000215912.13",2.42571963126345,-1.65522009527357,1.33013391978963,-1.24440108672318,0.213351983161476,0.385562526852455
"ENSG00000177133.14",11.0363737722048,0.921296769686005,1.25378935920546,0.734809848976422,0.462455308026834,0.650944941253998
"ENSG00000142611.17",25.3470151722705,2.99996062192062,0.610278980379992,4.91572005323317,8.84567266642238e-07,1.05377234807566e-05
"ENSG00000130762.15",560.336795614327,0.308294659953628,0.674070160762764,0.457362865023973,0.647410251159177,0.804103974443905
"ENSG00000162591.17",416.212862862072,1.84367214107509,0.805063150349231,2.2900962989988,0.0220157348767177,0.0690617729668773
"ENSG00000238260.3",2.56132589829116,-0.89746761930418,1.07130865811976,-0.837730202684361,0.402182246690149,0.593278500215531
"ENSG00000158109.15",535.182262436472,0.212922457969953,0.116025955743079,1.83512780917259,0.0664867543596557,0.163431953765911
"ENSG00000116213.16",523.018216102422,-0.202595010033609,0.232319393988994,-0.872053798673418,0.383179029034444,0.574502270167736
"ENSG00000078900.16",88.2681334541746,1.65043147232013,0.319056971040441,5.17284253949411,2.30559300724823e-07,3.18141314188246e-06
"ENSG00000293478.1",397.592858762099,0.196329626066246,0.253176314957793,0.775466007153852,0.438064344413921,0.628674604417339
"ENSG00000276189.1",9.98625439129197,0.233826707300921,0.545111127305451,0.428952365101688,0.667957890850351,0.820218060933746
"ENSG00000162592.10",45.8010042516716,0.14690477018347,0.387303417689504,0.379301507484352,0.70446398034088,0.846066989735372
"ENSG00000235169.11",16.3032441148588,0.347964423567864,0.765173967524404,0.454752041151696,0.64928763653923,0.805595834117042
"ENSG00000130764.10",946.846668738489,-0.18037762981125,0.214987985142063,-0.839012606644309,0.401462235315417,0.592603209296961
"ENSG00000272153.1",97.7474943639089,-0.563281320415304,0.64201483440657,-0.877364961412392,0.380288438251613,0.571494915584827
"ENSG00000116198.14",815.931548178149,0.311140786082849,0.130833169696209,2.3781491100866,0.0173997882696072,0.0571322356136979
"ENSG00000169598.17",220.77526828664,-0.369444575103285,0.197727609961341,-1.8684521356199,0.0616990758550342,0.154476158993734
"ENSG00000198912.12",687.744242153132,-0.95170153738781,0.261855005835719,-3.63445997280221,0.000278563498921988,0.00176292007400237
"ENSG00000236423.8",6.56416688749161,-0.832958087333126,0.972646125508527,-0.856383493943013,0.39178569164988,0.58296186195249
"ENSG00000131697.18",281.107399328897,-0.0885771879743987,0.204382897753249,-0.433388453476854,0.664732587491871,0.817790483016494
"ENSG00000069424.16",127.96235101576,0.0408939969932391,0.356431284938121,0.114731783435729,0.908657720730894,0.985108483873424
"ENSG00000116254.18",16.3600155735546,-1.71552638362207,0.522465500343169,-3.28352088797301,0.0010251904713899,0.00542396127789073
"ENSG00000116251.11",963.900809340639,-0.335429733729153,0.0996488937072497,-3.36611598232675,0.000762346472713344,0.00421938533359949
"ENSG00000226944.1",5.84471964108473,-1.78512835678501,1.00134403518068,-1.78273230185359,0.0746298904945679,0.178116387187808
"ENSG00000158286.13",290.49731416246,0.592837693320719,0.251278043528143,2.35928967368899,0.0183099568820904,0.0594960632964354
