"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03008","hsa03008","Ribosome biogenesis in eukaryotes",74,0.724084190942506,2.82222803070256,1e-10,1.74e-08,1.07894736842105e-08,2527,"tags=62%, list=16%, signal=52%","10885/1736/55127/51096/92856/23560/7514/10528/54552/10940/55781/1459/102157402/55341/23160/10813/55226/1457/84916/2091/134430/22803/84128/10557/6949/28987/26354/51077/54433/51602/10799/51068/9790/84135/10199/283106/10556/102724159/23195/10248/83732/55131/29102/3692/166378/5901"
"hsa03013","hsa03013","Nucleocytoplasmic transport",102,0.627570044707104,2.58580030501261,1e-10,1.74e-08,1.07894736842105e-08,4282,"tags=67%, list=28%, signal=48%","55706/7514/3842/25909/3838/3843/4927/64328/22916/23165/10762/3840/55161/51808/23214/51194/10189/4116/5411/3837/55746/348995/3839/81929/4686/57510/55308/4928/26019/8480/23279/84305/10526/51068/57122/23534/129401/53371/8563/1434/22985/10527/5901/3836/6613/79023/57187/3841/23039/9631/65109/9984/9688/9939/23633/10921/10073/23511/7329/7175/79902/55110/9883/65110/5976/9775/2733/100101267"
"hsa03040","hsa03040","Spliceosome",129,0.512809894925325,2.21916278072236,1.96125324000918e-09,2.27505375841065e-07,1.41072601474344e-07,4297,"tags=61%, list=28%, signal=45%","9129/55119/10946/84991/22916/11157/9410/6426/23451/3190/10189/9343/4116/10915/1665/22938/6429/3312/4686/58517/6427/9416/102724594/2521/10907/51362/51691/27316/9128/27339/55660/10450/3178/23450/9879/3192/51729/6629/22985/988/9716/6100/10285/6635/4670/6434/6634/10465/57187/4809/6632/11338/10713/84950/56259/10084/9984/84844/9939/3183/1659/10772/25949/6625/220988/26121/23658/6636/57819/57461/9092/55110/55696/10291/51690/9775/51639/51340/6631"
"hsa03010","hsa03010","Ribosome",129,0.50587544679485,2.18915425446676,4.53291723147793e-09,3.9436379913858e-07,2.44538955908678e-07,5593,"tags=63%, list=36%, signal=40%","51263/51116/51318/6129/11222/65008/29088/200916/64983/9801/6128/29074/64965/55173/65005/65003/219927/9349/6139/6154/28998/6165/64979/55052/6135/51264/6124/6164/6204/6231/54948/6228/51073/6230/63875/6125/6173/6229/6144/9045/6147/6183/6156/6169/29093/64969/51023/3921/51373/6233/6189/51081/51187/6181/6152/6133/6146/6160/6194/6187/6161/6210/6157/7311/6123/6206/6207/6170/6168/6188/6167/51065/64928/23521/51021/6222/6201/64963/6122/6158/6191"
"hsa04514","hsa04514","Cell adhesion molecules",95,-0.572733225412914,-2.00190432785582,2.51973713590474e-06,0.00017537370465897,0.000108746550075889,2757,"tags=34%, list=18%, signal=28%","933/64101/8506/3695/137075/3680/5797/9378/4099/5818/3107/3106/3105/58494/57555/3134/5819/3108/5802/3696/100506658/6382/9076/6385/1366/4684/1365/23114/999/79679/9073/1364"
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",93,-0.565366474095528,-1.9719029744515,3.43389952820159e-06,0.000199166172635692,0.000123499895312513,2592,"tags=35%, list=17%, signal=30%","4205/5332/7421/5566/2770/4208/64386/1591/9943/468/65266/2353/2778/2771/1388/5338/5337/64764/4323/2260/1958/3708/4209/5141/148327/5595/115/9586/4929/1839/3727/1026/10568"
"hsa05204","hsa05204","Chemical carcinogenesis - DNA adducts",22,-0.788879080321466,-2.14968369510361,6.30622281180185e-06,0.000277560584875669,0.000172111070476443,1493,"tags=41%, list=10%, signal=37%","119391/2946/2941/2947/2052/2948/1545/1646/1543"
"hsa00980","hsa00980","Metabolism of xenobiotics by cytochrome P450",29,-0.740201608643205,-2.1332992979813,7.97587887573761e-06,0.000277560584875669,0.000172111070476443,1843,"tags=41%, list=12%, signal=36%","221/1565/119391/2946/2941/2947/2052/222/2948/1645/1545/1543"
"hsa03015","hsa03015","mRNA surveillance pathway",86,0.491663476103554,1.97559350825573,7.19512857998663e-06,0.000277560584875669,0.000172111070476443,4278,"tags=58%, list=28%, signal=42%","5519/22916/11051/23435/2935/53981/5525/10189/4116/5411/5501/11052/4686/5529/55308/9887/1478/8732/2521/26019/55339/84305/80335/5520/1477/23049/81608/22985/10914/5528/26986/64895/1479/53918/65109/10978/9939/132430/10921/51585/23283/5516/51692/642843/10767/55110/65110/5976/9775/2733"
"hsa05205","hsa05205","Proteoglycans in cancer",171,-0.48044269506367,-1.80048544620169,7.75700384105864e-06,0.000277560584875669,0.000172111070476443,964,"tags=19%, list=6%, signal=18%","1277/6237/4609/80326/6548/1655/5336/2260/287/7474/3708/7409/6382/7124/2064/5595/7477/6385/2099/7475/288/7430/2066/8324/5329/5328/27250/1839/3791/1026/22808/7078"
"hsa00140","hsa00140","Steroid hormone biosynthesis",24,-0.749331742699177,-2.08041855116502,3.1183646693596e-05,0.000986537186306492,0.000611736609778678,61,"tags=33%, list=0%, signal=33%","79154/51478/8644/6820/1645/1545/1646/1543"
"hsa03020","hsa03020","RNA polymerase",33,0.640194108175394,2.07591363068859,3.93728245918185e-05,0.00114181191316274,0.000708020091344105,2421,"tags=39%, list=16%, signal=33%","84172/5433/10622/55703/64425/51728/5432/5431/51082/9533/25885/55718/221830"
"hsa04010","hsa04010","MAPK signaling pathway",240,-0.42321736564607,-1.64076166066061,5.51113798424097e-05,0.0014752892450122,0.000914804280784939,2999,"tags=30%, list=19%, signal=24%","4902/4137/4615/781/10912/3305/5603/5623/5598/1946/4804/5602/1969/7422/5566/1942/1436/776/25780/7423/4208/2872/9020/7046/5607/2065/7042/468/6722/355/5971/7039/2069/8605/3815/9252/2353/23162/1435/6237/4609/7043/5871/5608/2260/5606/4791/10746/374/7124/2064/5595/3315/1846/26291/4616/4915/5155/2066/1843/1647/929/1850/80824/3791/3727/1845/1326/22808/3164/3725"
